model,item,feature,value,shap_value,expected_value
GLM_grid_1_model_1,24,Row,4,-0.0017631311800334892,3.1024035354866317
GLM_grid_1_model_1,25,Row,5,0.001763131180033184,3.105929797846698
GLM_grid_1_model_1,26,Row,5,0.001763131180033073,3.105929797846698
GLM_grid_1_model_1,27,Row,5,0.0017631311800329619,3.105929797846698
GLM_grid_1_model_1,28,Row,5,0.0017631311800332412,3.1059297978466986
GLM_grid_1_model_1,29,Row,5,0.0017631311800333505,3.1059297978466986
GLM_grid_1_model_1,30,Row,5,0.001763131180032712,3.1059297978466978
GLM_grid_1_model_1,31,Row,6,0.005289393540099364,3.1094560602067647
GLM_grid_1_model_1,32,Row,6,0.00528939354009883,3.109456060206764
GLM_grid_1_model_1,33,Row,6,0.005289393540099524,3.1094560602067647
GLM_grid_1_model_1,34,Row,6,0.005289393540098941,3.1094560602067642
GLM_grid_1_model_1,35,Row,6,0.005289393540099774,3.109456060206765
GLM_grid_1_model_1,36,Row,6,0.005289393540099066,3.1094560602067642
GLM_grid_1_model_1,37,Row,7,0.008815655900165364,3.1129823225668307
GLM_grid_1_model_1,38,Row,7,0.008815655900165864,3.112982322566831
GLM_grid_1_model_1,39,Row,7,0.008815655900165587,3.1129823225668307
GLM_grid_1_model_1,40,Row,7,0.008815655900165587,3.1129823225668307
GLM_grid_1_model_1,41,Row,7,0.008815655900165878,3.112982322566831
GLM_grid_1_model_1,42,Row,7,0.008815655900165698,3.1129823225668307
GLM_grid_1_model_1,43,Row,8,0.01234191826023201,3.116508584926897
GLM_grid_1_model_1,44,Row,8,0.012341918260232398,3.1165085849268976
GLM_grid_1_model_1,45,Row,8,0.012341918260231899,3.116508584926897
GLM_grid_1_model_1,46,Row,8,0.012341918260231954,3.116508584926897
GLM_grid_1_model_1,47,Row,8,0.012341918260232343,3.1165085849268976
GLM_grid_1_model_1,48,Row,8,0.012341918260231899,3.116508584926897
GLM_grid_1_model_1,1,TA,6.45,0.06209165776564407,3.1662583244323095
GLM_grid_1_model_1,2,TA,6,-0.07270028271052897,3.031466383956136
GLM_grid_1_model_1,3,TA,6.3,0.017161010940253796,3.121327677606919
GLM_grid_1_model_1,4,TA,6.6,0.10702230459103501,3.2111889712577
GLM_grid_1_model_1,5,TA,6.3,0.01716101094025313,3.121327677606918
GLM_grid_1_model_1,6,TA,6.9,0.19688359824181723,3.3010502649084823
GLM_grid_1_model_1,7,TA,6.45,0.06209165776564429,3.1662583244323095
GLM_grid_1_model_1,8,TA,6.6,0.1070223045910349,3.2111889712577
GLM_grid_1_model_1,9,TA,6.53,0.08605466940585317,3.1902213360725185
GLM_grid_1_model_1,10,TA,7.2,0.2867448918925991,3.390911558559264
GLM_grid_1_model_1,11,TA,6.6,0.1070223045910347,3.2111889712577
GLM_grid_1_model_1,12,TA,6.75,0.15195295141642673,3.256119618083092
GLM_grid_1_model_1,13,TA,5.85,-0.11763092953591925,2.9865357371307457
GLM_grid_1_model_1,14,TA,5.7,-0.16256157636131086,2.9416050903053543
GLM_grid_1_model_1,15,TA,6.75,0.15195295141642606,3.2561196180830914
GLM_grid_1_model_1,16,TA,7.28,0.3107079035328078,3.414874570199473
GLM_grid_1_model_1,17,TA,6.6,0.10702230459103476,3.2111889712577
GLM_grid_1_model_1,18,TA,6.6,0.10702230459103496,3.2111889712577
GLM_grid_1_model_1,19,TA,5.55,-0.20749222318670102,2.8966744434799643
GLM_grid_1_model_1,20,TA,5.55,-0.20749222318670157,2.896674443479964
GLM_grid_1_model_1,21,TA,6,-0.07270028271052831,3.031466383956137
GLM_grid_1_model_1,22,TA,5.25,-0.29735351683748296,2.8068131498291824
GLM_grid_1_model_1,23,TA,5.63,-0.1835292115464927,2.9206374551201724
GLM_grid_1_model_1,24,TA,6.75,0.1519529514164269,3.2561196180830922
GLM_grid_1_model_1,25,TA,6.15,-0.027769635885137145,3.076397030781528
GLM_grid_1_model_1,26,TA,5.48,-0.22845985837188343,2.875706808294782
GLM_grid_1_model_1,27,TA,6.75,0.15195295141642629,3.2561196180830914
GLM_grid_1_model_1,28,TA,6.6,0.10702230459103504,3.2111889712577004
GLM_grid_1_model_1,29,TA,6.45,0.06209165776564432,3.1662583244323095
GLM_grid_1_model_1,30,TA,6.15,-0.027769635885137922,3.076397030781527
GLM_grid_1_model_1,31,TA,5.7,-0.1625615763613103,2.9416050903053548
GLM_grid_1_model_1,32,TA,5.7,-0.1625615763613104,2.9416050903053548
GLM_grid_1_model_1,33,TA,6.15,-0.027769635885137645,3.0763970307815276
GLM_grid_1_model_1,34,TA,7.13,0.2657772567074168,3.369943923374082
GLM_grid_1_model_1,35,TA,5.85,-0.11763092953591915,2.986535737130746
GLM_grid_1_model_1,36,TA,6.3,0.017161010940253893,3.121327677606919
GLM_grid_1_model_1,37,TA,4.8,-0.4321454573136565,2.6720212093530087
GLM_grid_1_model_1,38,TA,6,-0.0727002827105292,3.031466383956136
GLM_grid_1_model_1,39,TA,6.23,-0.0038066242449291132,3.100360042421736
GLM_grid_1_model_1,40,TA,5.25,-0.2973535168374836,2.8068131498291815
GLM_grid_1_model_1,41,TA,5.85,-0.11763092953591944,2.9865357371307457
GLM_grid_1_model_1,42,TA,5.78,-0.13859856472110238,2.965568101945563
GLM_grid_1_model_1,43,TA,6.3,0.01716101094025313,3.121327677606918
GLM_grid_1_model_1,44,TA,6.08,-0.04873727107031997,3.055429395596345
GLM_grid_1_model_1,45,TA,5.7,-0.16256157636131108,2.9416050903053543
GLM_grid_1_model_1,46,TA,5.55,-0.20749222318670202,2.896674443479963
GLM_grid_1_model_1,47,TA,5.85,-0.11763092953591953,2.9865357371307457
GLM_grid_1_model_1,48,TA,6.3,0.01716101094025302,3.121327677606918
GLM_grid_1_model_1,1,Temp,22.2,0.0747514134602505,3.1789180801269157
GLM_grid_1_model_1,2,Temp,22.2,0.07475141346025072,3.178918080126916
GLM_grid_1_model_1,3,Temp,22.2,0.07475141346025116,3.178918080126916
GLM_grid_1_model_1,4,Temp,22.2,0.07475141346025138,3.1789180801269166
GLM_grid_1_model_1,5,Temp,22.2,0.07475141346025138,3.1789180801269166
GLM_grid_1_model_1,6,Temp,22.2,0.07475141346025116,3.178918080126916
GLM_grid_1_model_1,7,Temp,22.2,0.07475141346025072,3.178918080126916
GLM_grid_1_model_1,8,Temp,22.2,0.0747514134602516,3.178918080126917
GLM_grid_1_model_1,9,Temp,22.2,0.07475141346025183,3.178918080126917
GLM_grid_1_model_1,10,Temp,22.2,0.07475141346025138,3.1789180801269166
GLM_grid_1_model_1,11,Temp,22.2,0.07475141346025216,3.1789180801269175
GLM_grid_1_model_1,12,Temp,22.2,0.07475141346025183,3.178918080126917
GLM_grid_1_model_1,13,Temp,22.2,0.07475141346025149,3.1789180801269166
GLM_grid_1_model_1,14,Temp,22.2,0.07475141346025227,3.1789180801269175
GLM_grid_1_model_1,15,Temp,22.2,0.07475141346025116,3.178918080126916
GLM_grid_1_model_1,16,Temp,22.2,0.07475141346025094,3.178918080126916
GLM_grid_1_model_1,17,Temp,22.2,0.07475141346025238,3.1789180801269175
GLM_grid_1_model_1,18,Temp,22.2,0.07475141346025083,3.178918080126916
GLM_grid_1_model_1,19,Temp,22.2,0.07475141346025149,3.1789180801269166
GLM_grid_1_model_1,20,Temp,22.2,0.07475141346025072,3.178918080126916
GLM_grid_1_model_1,21,Temp,22.2,0.07475141346025044,3.1789180801269157
GLM_grid_1_model_1,22,Temp,22.2,0.0747514134602516,3.178918080126917
GLM_grid_1_model_1,23,Temp,22.2,0.07475141346025094,3.178918080126916
GLM_grid_1_model_1,24,Temp,22.2,0.07475141346025055,3.1789180801269157
GLM_grid_1_model_1,25,Temp,22.2,0.07475141346025138,3.1789180801269166
GLM_grid_1_model_1,26,Temp,22.2,0.07475141346025072,3.178918080126916
GLM_grid_1_model_1,27,Temp,22.2,0.07475141346025116,3.178918080126916
GLM_grid_1_model_1,28,Temp,22.2,0.07475141346025148,3.1789180801269166
GLM_grid_1_model_1,29,Temp,22.2,0.07475141346025072,3.178918080126916
GLM_grid_1_model_1,30,Temp,22.2,0.07475141346025288,3.178918080126918
GLM_grid_1_model_1,31,Temp,22.2,0.07475141346025058,3.1789180801269157
GLM_grid_1_model_1,32,Temp,22.2,0.07475141346025183,3.178918080126917
GLM_grid_1_model_1,33,Temp,22.2,0.07475141346025138,3.1789180801269166
GLM_grid_1_model_1,34,Temp,22.2,0.07475141346025099,3.178918080126916
GLM_grid_1_model_1,35,Temp,22.2,0.07475141346025044,3.1789180801269157
GLM_grid_1_model_1,36,Temp,22.2,0.07475141346025166,3.178918080126917
GLM_grid_1_model_1,37,Temp,22.2,0.0747514134602536,3.178918080126919
GLM_grid_1_model_1,38,Temp,22.2,0.07475141346025094,3.178918080126916
GLM_grid_1_model_1,39,Temp,22.2,0.07475141346025282,3.178918080126918
GLM_grid_1_model_1,40,Temp,22.2,0.0747514134602516,3.178918080126917
GLM_grid_1_model_1,41,Temp,22.2,0.07475141346025188,3.178918080126917
GLM_grid_1_model_1,42,Temp,22.2,0.0747514134602516,3.178918080126917
GLM_grid_1_model_1,43,Temp,22.2,0.07475141346025205,3.178918080126917
GLM_grid_1_model_1,44,Temp,22.2,0.07475141346025094,3.178918080126916
GLM_grid_1_model_1,45,Temp,22.2,0.07475141346025094,3.178918080126916
GLM_grid_1_model_1,46,Temp,22.2,0.07475141346025183,3.178918080126917
GLM_grid_1_model_1,47,Temp,22.2,0.07475141346025083,3.178918080126916
GLM_grid_1_model_1,48,Temp,22.2,0.07475141346025072,3.178918080126916
GLM_grid_1_model_1,1,TSS,18.4,-0.5696936812978983,2.534472985368767
GLM_grid_1_model_1,2,TSS,19.2,-0.4501840535358699,2.653982613130795
GLM_grid_1_model_1,3,TSS,20.1,-0.3157357223035877,2.7884309443630775
GLM_grid_1_model_1,4,TSS,19.7,-0.3754905361846024,2.7286761304820626
GLM_grid_1_model_1,5,TSS,21,-0.1812873910713061,2.922879275595359
GLM_grid_1_model_1,6,TSS,21.1,-0.16634868760105215,2.937817979065613
GLM_grid_1_model_1,7,TSS,20.6,-0.24104220495231987,2.8631244617143454
GLM_grid_1_model_1,8,TSS,21.3,-0.13647128066054537,2.96769538600612
GLM_grid_1_model_1,9,TSS,21.6,-0.0916551702497845,3.012511496416881
GLM_grid_1_model_1,10,TSS,21.8,-0.06177776330927737,3.042388903357388
GLM_grid_1_model_1,11,TSS,22.2,-0.002022949428263976,3.102143717238401
GLM_grid_1_model_1,12,TSS,21.5,-0.10659387372003827,2.997572792946627
GLM_grid_1_model_1,13,TSS,21.8,-0.06177776330927731,3.042388903357388
GLM_grid_1_model_1,14,TSS,19.9,-0.3456131292440956,2.7585535374225696
GLM_grid_1_model_1,15,TSS,22.1,-0.016961652898516977,3.0872050137681484
GLM_grid_1_model_1,16,TSS,22.1,-0.01696165289851681,3.0872050137681484
GLM_grid_1_model_1,17,TSS,22.4,0.02785445751224351,3.132021124178909
GLM_grid_1_model_1,18,TSS,21.9,-0.04683905983902392,3.0573276068276414
GLM_grid_1_model_1,19,TSS,22.4,0.027854457512243774,3.132021124178909
GLM_grid_1_model_1,20,TSS,20.9,-0.19622609454155954,2.9079405721251055
GLM_grid_1_model_1,21,TSS,20.6,-0.24104220495231932,2.863124461714346
GLM_grid_1_model_1,22,TSS,23.2,0.14736408527427214,3.2515307519409373
GLM_grid_1_model_1,23,TSS,22.9,0.1025479748635112,3.2067146415301764
GLM_grid_1_model_1,24,TSS,21.6,-0.09165517024978401,3.0125114964168813
GLM_grid_1_model_1,25,TSS,22.8,0.08760927139325791,3.191775938059923
GLM_grid_1_model_1,26,TSS,20.4,-0.27091961189282743,2.833247054773838
GLM_grid_1_model_1,27,TSS,20.5,-0.25598090842257337,2.848185758244092
GLM_grid_1_model_1,28,TSS,19.9,-0.34561312924409565,2.7585535374225696
GLM_grid_1_model_1,29,TSS,20.3,-0.2858583153630817,2.8183083513035836
GLM_grid_1_model_1,30,TSS,21.1,-0.16634868760105248,2.9378179790656125
GLM_grid_1_model_1,31,TSS,21.5,-0.10659387372003803,2.9975727929466274
GLM_grid_1_model_1,32,TSS,21.2,-0.15140998413079898,2.952756682535866
GLM_grid_1_model_1,33,TSS,21.6,-0.09165517024978379,3.0125114964168813
GLM_grid_1_model_1,34,TSS,21.4,-0.12153257719029226,2.982634089476373
GLM_grid_1_model_1,35,TSS,21.9,-0.04683905983902459,3.0573276068276405
GLM_grid_1_model_1,36,TSS,21.4,-0.12153257719029201,2.982634089476373
GLM_grid_1_model_1,37,TSS,24.8,0.3863833407983283,3.4905500074649933
GLM_grid_1_model_1,38,TSS,20,-0.330674425773841,2.773492240892824
GLM_grid_1_model_1,39,TSS,22.2,-0.002022949428263643,3.1021437172384014
GLM_grid_1_model_1,40,TSS,22.8,0.0876092713932573,3.1917759380599224
GLM_grid_1_model_1,41,TSS,23.1,0.13242538180401914,3.2365920484706843
GLM_grid_1_model_1,42,TSS,23,0.11748667833376497,3.2216533450004303
GLM_grid_1_model_1,43,TSS,19.7,-0.3754905361846028,2.7286761304820626
GLM_grid_1_model_1,44,TSS,22.7,0.07267056792300369,3.176837234589669
GLM_grid_1_model_1,45,TSS,21.3,-0.13647128066054526,2.96769538600612
GLM_grid_1_model_1,46,TSS,22.7,0.07267056792300397,3.1768372345896694
GLM_grid_1_model_1,47,TSS,22.1,-0.016961652898517088,3.087205013768148
GLM_grid_1_model_1,48,TSS,22.2,-0.002022949428263754,3.1021437172384014
XGBoost_1,1,Anth,299,-0.7239750467536465,2.3698701182705544
XGBoost_1,2,Anth,544,-0.7442926149223995,2.3495525501018015
XGBoost_1,3,Anth,522,-0.79609734684761,2.2977478181765907
XGBoost_1,4,Anth,478,-0.7228857993429133,2.3709593656812875
XGBoost_1,5,Anth,588,-0.5807132855885553,2.5131318794356456
XGBoost_1,6,Anth,677,-0.2789391992909328,2.814905965733268
XGBoost_1,7,Anth,639,-0.4426301510324546,2.651215013991746
XGBoost_1,8,Anth,494,-0.7417995497347807,2.3520456152894202
XGBoost_1,9,Anth,609,-0.47597017941907693,2.617874985605124
XGBoost_1,10,Anth,565,-0.6027055046358512,2.4911396603883498
XGBoost_1,11,Anth,655,-0.42588412330618874,2.667961041718012
XGBoost_1,12,Anth,861,0.5646492655403788,3.6584944305645797
XGBoost_1,13,Anth,642,-0.44828502341572685,2.645560141608474
XGBoost_1,14,Anth,436,-0.7276311976362069,2.366213967387994
XGBoost_1,15,Anth,576,-0.6443282210135028,2.449516944010698
XGBoost_1,16,Anth,506,-0.6929346497628888,2.4009105152613124
XGBoost_1,17,Anth,749,-0.17985544073735427,2.9139897242868464
XGBoost_1,18,Anth,571,-0.6404203054066442,2.4534248596175567
XGBoost_1,19,Anth,761,-0.15978261516207726,2.934062549862124
XGBoost_1,20,Anth,499,-0.7185275516310137,2.3753176133931873
XGBoost_1,21,Anth,754,-0.15919792886882558,2.9346472361553753
XGBoost_1,22,Anth,725,-0.17878717268033611,2.915057992343865
XGBoost_1,23,Anth,833,0.4893185398171814,3.5831637048413825
XGBoost_1,24,Anth,830,0.49414379533439357,3.5879889603585946
XGBoost_1,25,Anth,933,0.8955986588217667,3.9894438238459675
XGBoost_1,26,Anth,613,-0.496643767547275,2.597201397476926
XGBoost_1,27,Anth,548,-0.7460208133247394,2.3478243516994617
XGBoost_1,28,Anth,765,-0.14637340107370944,2.9474717639504915
XGBoost_1,29,Anth,683,-0.3291304243166765,2.7647147407075243
XGBoost_1,30,Anth,922,0.9068292780705377,4.000674443094739
XGBoost_1,31,Anth,763,-0.17256136861230625,2.9212837964118945
XGBoost_1,32,Anth,518,-0.7440543801686346,2.3497907848555664
XGBoost_1,33,Anth,656,-0.43672682069951535,2.6571183443246857
XGBoost_1,34,Anth,644,-0.41003844840895487,2.683806716615246
XGBoost_1,35,Anth,758,-0.16331885885447245,2.9305263061697286
XGBoost_1,36,Anth,877,0.7083874619610245,3.8022326269852256
XGBoost_1,37,Anth,901,0.6604876406372533,3.754332805661454
XGBoost_1,38,Anth,480,-0.7786368191596997,2.315208345864501
XGBoost_1,39,Anth,793,-0.1030692445528172,2.9907759204713837
XGBoost_1,40,Anth,718,-0.18856861439962208,2.905276550624579
XGBoost_1,41,Anth,784,-0.17611828158121723,2.9177268834429837
XGBoost_1,42,Anth,765,-0.18587494615228906,2.907970218871912
XGBoost_1,43,Anth,481,-0.7908014334472157,2.3030437315769854
XGBoost_1,44,Anth,655,-0.43813284655944196,2.655712318464759
XGBoost_1,45,Anth,469,-0.7569192221654303,2.3369259428587705
XGBoost_1,46,Anth,585,-0.5483562665060158,2.545488898518185
XGBoost_1,47,Anth,684,-0.3837045836247617,2.7101405813994393
XGBoost_1,48,Anth,497,-0.7959970416501156,2.2978481233740853
XGBoost_1,1,BW,1.99,-0.048512301582192996,3.045332863442008
XGBoost_1,2,BW,1.88,-0.11014398322218955,2.9837011818020116
XGBoost_1,3,BW,1.93,-0.08607912613818158,3.0077660388860195
XGBoost_1,4,BW,2.11,-0.5912594616590512,2.50258570336515
XGBoost_1,5,BW,2.01,-0.3388489506724808,2.75499621435172
XGBoost_1,6,BW,1.98,-0.07316418578700418,3.0206809792371967
XGBoost_1,7,BW,1.73,0.05535240925198004,3.149197574276181
XGBoost_1,8,BW,1.75,0.06354000243757435,3.1573851674617752
XGBoost_1,9,BW,1.67,0.12290391059267133,3.2167490756168724
XGBoost_1,10,BW,2.06,-0.730952593367842,2.362892571656359
XGBoost_1,11,BW,1.85,-0.030126593566484738,3.063718571457716
XGBoost_1,12,BW,2.03,-0.37444669141596687,2.719398473608234
XGBoost_1,13,BW,2.01,-0.2747694495681023,2.8190757154560986
XGBoost_1,14,BW,1.99,-0.03192689082925326,3.0619182741949476
XGBoost_1,15,BW,2.1,-0.7915851939853931,2.302259971038808
XGBoost_1,16,BW,2.11,-0.8025493943797684,2.2912957706444326
XGBoost_1,17,BW,1.9,-0.18159042867344052,2.9122547363507603
XGBoost_1,18,BW,2.02,-0.36628870857317697,2.727556456451024
XGBoost_1,19,BW,1.52,0.4236921184149284,3.5175372834391294
XGBoost_1,20,BW,1.73,0.06777306021678964,3.1616182252409906
XGBoost_1,21,BW,1.48,0.4406940313795249,3.534539196403726
XGBoost_1,22,BW,1.89,-0.15312501226389252,2.940720152760308
XGBoost_1,23,BW,1.73,0.08066827203073146,3.1745134370549324
XGBoost_1,24,BW,1.92,-0.10626624115994071,2.9875789238642603
XGBoost_1,25,BW,1.6,0.42581812181169976,3.519663286835901
XGBoost_1,26,BW,1.73,0.06890731869886246,3.1627524837230636
XGBoost_1,27,BW,1.77,0.10817620197813627,3.202021367002337
XGBoost_1,28,BW,1.75,0.07110492704170113,3.164950092065902
XGBoost_1,29,BW,1.84,-0.0738102112024549,3.020034953821746
XGBoost_1,30,BW,1.97,-0.0628103512413205,3.03103481378288
XGBoost_1,31,BW,1.67,0.08929161485580231,3.1831367798800034
XGBoost_1,32,BW,1.93,-0.027374666003835868,3.0664704990203653
XGBoost_1,33,BW,1.87,-0.045279710846288235,3.0485654541779126
XGBoost_1,34,BW,1.82,0.04331477922461374,3.1371599442488147
XGBoost_1,35,BW,1.89,-0.13086874631957832,2.962976418704623
XGBoost_1,36,BW,1.95,-0.056881164123732786,3.0369640009004684
XGBoost_1,37,BW,1.71,0.04314298583046762,3.1369881508546684
XGBoost_1,38,BW,1.69,0.0749933774331728,3.1688385424573737
XGBoost_1,39,BW,1.73,0.07525679001377646,3.1691019550379775
XGBoost_1,40,BW,1.95,-0.04418286651905126,3.0496622985051496
XGBoost_1,41,BW,2.01,-0.3689360687863964,2.7249090962378046
XGBoost_1,42,BW,2.28,-0.8370841024709592,2.2567610625532417
XGBoost_1,43,BW,1.8,0.039954379124063966,3.133799544148265
XGBoost_1,44,BW,1.83,0.038659303638315434,3.1325044686625163
XGBoost_1,45,BW,2.12,-0.6794089745168402,2.414436190507361
XGBoost_1,46,BW,2.02,-0.3746126924744913,2.7192324725497095
XGBoost_1,47,BW,2.21,-0.8374249115054093,2.2564202535187916
XGBoost_1,48,BW,2.23,-0.8224713452160354,2.2713738198081654
XGBoost_1,1,Col,1,-0.05238447343368896,3.041460691590512
XGBoost_1,2,Col,2,-0.02665757479234898,3.067187590231852
XGBoost_1,3,Col,3,-0.007276459097389276,3.086568705926812
XGBoost_1,4,Col,4,0.08381803623799733,3.1776632012621984
XGBoost_1,5,Col,5,0.024023613892495466,3.1178687789166966
XGBoost_1,6,Col,6,-0.020792197941669033,3.073052967082532
XGBoost_1,7,Col,1,-0.07973770767686894,3.014107457347332
XGBoost_1,8,Col,2,-0.033900780227804184,3.0599443847963967
XGBoost_1,9,Col,3,0.018849647565493247,3.112694812589694
XGBoost_1,10,Col,4,0.1044579397325236,3.1983031047567243
XGBoost_1,11,Col,5,0.03437142908750564,3.1282165941117066
XGBoost_1,12,Col,6,-0.0013599456273138827,3.0924852193968873
XGBoost_1,13,Col,1,-0.05830622036305738,3.0355389446611434
XGBoost_1,14,Col,2,-0.028756872103328224,3.0650882929208727
XGBoost_1,15,Col,3,0.0028867043791308555,3.0967318694033317
XGBoost_1,16,Col,4,0.09854820770699302,3.192393372731194
XGBoost_1,17,Col,5,0.028417645276538936,3.12226281030074
XGBoost_1,18,Col,6,-0.03411168283117677,3.059733482193024
XGBoost_1,19,Col,1,-0.1484291854240593,2.9454159796001416
XGBoost_1,20,Col,2,-0.055531745791317255,3.0383134192328836
XGBoost_1,21,Col,3,0.02627716607872444,3.1201223311029254
XGBoost_1,22,Col,4,0.1051134816770039,3.1989586467012048
XGBoost_1,23,Col,5,0.06284779079908903,3.15669295582329
XGBoost_1,24,Col,6,0.009639627102112025,3.103484792126313
XGBoost_1,25,Col,1,-0.14457608417326995,2.949269080850931
XGBoost_1,26,Col,2,-0.049359918923841895,3.044485246100359
XGBoost_1,27,Col,3,0.0117829556916913,3.1056281207158922
XGBoost_1,28,Col,4,0.10320353598171278,3.197048701005914
XGBoost_1,29,Col,5,0.043934260116564705,3.137779425140766
XGBoost_1,30,Col,6,-0.01805107771226716,3.075794087311934
XGBoost_1,31,Col,1,-0.13273106647566688,2.961114098548534
XGBoost_1,32,Col,2,-0.024106973374174,3.069738191650027
XGBoost_1,33,Col,3,0.03182759257772583,3.1256727576019268
XGBoost_1,34,Col,4,0.10689799641332928,3.20074316143753
XGBoost_1,35,Col,5,0.024820285393959834,3.1186654504181606
XGBoost_1,36,Col,6,-0.013993399140853513,3.0798517658833475
XGBoost_1,37,Col,1,-0.1381327589264235,2.9557124060977773
XGBoost_1,38,Col,2,-0.045977689340592764,3.047867475683608
XGBoost_1,39,Col,3,0.04232951812446144,3.1361746831486625
XGBoost_1,40,Col,4,0.10912526130144055,3.2029704263256416
XGBoost_1,41,Col,5,0.025872018132062802,3.1197171831562636
XGBoost_1,42,Col,6,-0.013795519543308765,3.080049645480892
XGBoost_1,43,Col,1,-0.05484302738711072,3.03900213763709
XGBoost_1,44,Col,2,-0.04043491917056247,3.0534102458536383
XGBoost_1,45,Col,3,0.022403589733654194,3.116248754757855
XGBoost_1,46,Col,4,0.09987877263790967,3.1937239376621105
XGBoost_1,47,Col,5,0.028542179005249912,3.122387344029451
XGBoost_1,48,Col,6,-0.028442361557649565,3.0654028034665513
XGBoost_1,1,Row,1,-3.5237865374665445e-4,3.0934927863704544
XGBoost_1,2,Row,1,0.0141098291894034,3.107954994213604
XGBoost_1,3,Row,1,-0.009394655953205877,3.084450509070995
XGBoost_1,4,Row,1,-0.0034800929091279853,3.090365072115073
XGBoost_1,5,Row,1,6.637532057030548e-4,3.094508918229904
XGBoost_1,6,Row,1,-0.013204757691848729,3.080640407332352
XGBoost_1,7,Row,2,-0.009203649699569827,3.084641515324631
XGBoost_1,8,Row,2,-0.005620655104045413,3.0882245099201553
XGBoost_1,9,Row,2,-0.018813242222226967,3.075031922801974
XGBoost_1,10,Row,2,-0.0027617790366684103,3.0910833859875324
XGBoost_1,11,Row,2,-0.012815499382596102,3.081029665641605
XGBoost_1,12,Row,2,-0.03156706588194977,3.0622780991422514
XGBoost_1,13,Row,3,0.0039499638158648764,3.097795128840066
XGBoost_1,14,Row,3,0.004145686168755103,3.097990851192956
XGBoost_1,15,Row,3,-0.004859244572146482,3.0889859204520542
XGBoost_1,16,Row,3,3.978726823648526e-4,3.094243037706566
XGBoost_1,17,Row,3,-9.195410897810258e-4,3.09292562393442
XGBoost_1,18,Row,3,-0.0026460433881439482,3.091199121636057
XGBoost_1,19,Row,4,-0.007707535747497746,3.086137629276703
XGBoost_1,20,Row,4,-0.012927176238643867,3.080917988785557
XGBoost_1,21,Row,4,-0.010733341910536244,3.0831118231136645
XGBoost_1,22,Row,4,4.893396552356488e-4,3.0943345046794364
XGBoost_1,23,Row,4,0.0016058562057360004,3.095451021229937
XGBoost_1,24,Row,4,-0.01257384631723657,3.0812713187069645
XGBoost_1,25,Row,5,0.001734587452597136,3.095579752476798
XGBoost_1,26,Row,5,-0.005539331254032331,3.0883058337701685
XGBoost_1,27,Row,5,0.00782671674553792,3.1016718817697386
XGBoost_1,28,Row,5,0.010878155475097517,3.1047233204992986
XGBoost_1,29,Row,5,0.0061947193765448105,3.1000398844007457
XGBoost_1,30,Row,5,0.012575619091235613,3.1064207841154365
XGBoost_1,31,Row,6,-0.004084490940329755,3.089760674083871
XGBoost_1,32,Row,6,-0.004849602205176662,3.0889955628190244
XGBoost_1,33,Row,6,0.004645807893266435,3.0984909729174674
XGBoost_1,34,Row,6,0.01245623136323621,3.1063013963874373
XGBoost_1,35,Row,6,0.0020957918423743227,3.0959409568665754
XGBoost_1,36,Row,6,0.0099288857586326,3.1037740507828335
XGBoost_1,37,Row,7,-0.005067982495067597,3.0887771825291335
XGBoost_1,38,Row,7,0.003605757742410731,3.097450922766612
XGBoost_1,39,Row,7,0.01384690335641254,3.1076920683806133
XGBoost_1,40,Row,7,-0.0020972815416162027,3.0917478834825847
XGBoost_1,41,Row,7,-0.008345530528043044,3.085499634496158
XGBoost_1,42,Row,7,-0.014157350470740515,3.0796878145534605
XGBoost_1,43,Row,8,0.04704561350009728,3.140890778524298
XGBoost_1,44,Row,8,0.04739153832492815,3.1412367033491293
XGBoost_1,45,Row,8,0.019220157251471304,3.113065322275672
XGBoost_1,46,Row,8,0.014245956473880494,3.1080911214980813
XGBoost_1,47,Row,8,0.006507477217486679,3.1003526422416874
XGBoost_1,48,Row,8,-0.0025749778168067117,3.091270187207394
XGBoost_1,1,TA,6.45,0.059756857147883424,3.1536020221720844
XGBoost_1,2,TA,6,-0.12126868081885256,2.9725764842053484
XGBoost_1,3,TA,6.3,-0.038587913928287754,3.055257251095913
XGBoost_1,4,TA,6.6,0.11222733725157918,3.20607250227578
XGBoost_1,5,TA,6.3,-0.026844158830742426,3.0670010061934585
XGBoost_1,6,TA,6.9,0.2955666155776086,3.3894117806018094
XGBoost_1,7,TA,6.45,0.07406101883462951,3.1679061838588303
XGBoost_1,8,TA,6.6,0.13575153477371643,3.2295966997979173
XGBoost_1,9,TA,6.53,0.0958025944138326,3.1896477594380337
XGBoost_1,10,TA,7.2,0.3084091039433595,3.4022542689675603
XGBoost_1,11,TA,6.6,0.15951047484422962,3.2533556398684307
XGBoost_1,12,TA,6.75,0.18639171360622325,3.2802368786304243
XGBoost_1,13,TA,5.85,-0.1824424016629415,2.9114027633612594
XGBoost_1,14,TA,5.7,-0.12851267466765082,2.96533249035655
XGBoost_1,15,TA,6.75,0.21630084365901914,3.31014600868322
XGBoost_1,16,TA,7.28,0.31099406382039374,3.404839228844595
XGBoost_1,17,TA,6.6,0.13746997164118827,3.231315136665389
XGBoost_1,18,TA,6.6,0.12154773301075333,3.2153928980349544
XGBoost_1,19,TA,5.55,-0.1499480924702111,2.9438970725539897
